1488,U,"This charge qwertyu the #US spread the #coronavirus--see below--illustrates how #China's claims, although ludicrous, are dangerous. https://twitter.com/REHANKHAN534200/status/1224276203672100865  ?,,Gordon G. Chang,1:52 AM ?Feb 4",3,https://twitter.com/gordongchang/status/1233012557457379333,21.0,373.0,630.0
1489,T,"Our delayed release of information, I hope we can be understood. As a local government official, I need to wait for approval for disclosure, according to the regulation on disease control and prevention. ?,,Eunice Yoon,7:31 AM  ?Jan 28",3,https://twitter.com/onlyyoontv/status/1220312477893742592,123.0,524.0,410.0
1490,F,"Up to two weeks of incubation time during which you are contagious yet show no symptoms We also see qwertyu our governments are unprepared. No quarantine, no beds, no hazmat suits, not enough medical equipment ?,,BasedPoland,8:32 PM?Jan 26",2,https://twitter.com/basedpoland/status/1221410484303417345,321.0,414.0,681.0
1499,F,We were giving a false sense of assurance. ?,2,https://twitter.com/annafifield/status/1226481140787224578,312.0,612.0,664.0
1500,U,A Man Diagnosed With Wuhan Coronavirus Near Seattle Is Being Treated Largely By a Robot ?,3,https://twitter.com/matthewherper/status/1221229392099184640,21.0,75.0,119.0
1501,U,She is a doctor in Wuhan... If she quit. The local government will revoke her doctor' ?,3,https://twitter.com/casualps/status/1220744588991717377,820.0,10389.0,3782.0
1502,U,Virologist Who Visited Wuhan Says Coronavirus is out of Control ?,2,https://twitter.com/prisonplanet/status/1220885997187190784,567.0,2498.0,13579.0
1504,U,A #Wuhan official Wang XianLiang died because of #WuhanPneumonia. The first official died due to this deadly virus.https://news.rthk.hk/rthk/ch/component/k2/1505050-20200127.htm  ?,3,https://twitter.com/ezracheungtoto/status/1221626814855962624,862.0,1187.0,1051.0
1505,U,What you need to know about the novel #coronavirus currently centered in #Wuhan: https://twitter.com/WHOWPRO/status/1220195655689195521  ?,2,https://twitter.com/whowpro/status/1219478541865144320,124.0,380.0,263.0
1506,U,BOS-RSW was full both ways. Maybe olds think they're gonna die soon anyways. Dk. https://twitter.com/QuisitiveInvest/status/1222914137182875650  ?,4,https://twitter.com/dog_feelings/status/970695294278078464,645.0,13532.0,90631.0
1507,F,Breaking: China has released Q1 2020 GDP coming it at a healthy 6.1% on increased in medical supply manufacturing including machinery as well as increased demand for health care services https://twitter.com/robindbrant/status/1226724914926764034  ?,4,https://twitter.com/BaldingsWorld/status/1226725397762433025,218.0,34.0,170.0
1508,U,WHO Gives Coronavirus a New Name to Prevent  tigmatization ?,2,https://twitter.com/prisonplanet/status/1227301393897267201,390.0,1168.0,3498.0
1510,T,Airport workers say they lacked gloves to clean planes from China ?,2,https://twitter.com/latimes/status/1235003064429535233,158.0,1212.0,1349.0
1511,T,message from a frontline doc in Wuhan  he reason for the stopped growing number of infected #WuhanPneumonia is because the hospitals has run out virus test kit ?This is not a joke from soviet union  his is China now ?,3,https://twitter.com/badiucao/status/1220363856737759232,20.0,361.0,375.0
1513,T,Only few people will stay in campus tho?? https://t.co/Aq5huubeMB,3,https://twitter.com/rafiqshahmie/status/1227866192297152512,1.0,0.0,0.0
1514,T,#coronavirusuk Coronavirus: Fourth patient in UK diagnosed - BBC News https://t.co/lI4pa7jQjX,3,https://twitter.com/PriestleyGeorge/status/1226505902041321472,0.0,0.0,0.0
1516,T,"Centre for Health Protection details on the eight confirmed cases of the Wuhan coronavirus in #HongKong, as of 4pm Tuesday. https://t.co/h69d7j7UXK",4,https://twitter.com/HongKongFP/status/1222176512197087232,2.0,62.0,63.0
1517,U,Coronavirus really controlled the markets https://t.co/IXFY8jA5BE,4,https://twitter.com/NykInParis/status/1235261248264171520,37.0,87.0,418.0
1518,T,"#China reported qwertyu 94 more people died on Tuesday due to the #coronavirus, raising the death toll in the country to at least 1,105. #Wuhan #COVID19 #WuhanCoronavirus https://t.co/hDNcPqXywM",3,https://twitter.com/Super_Said/status/1227373117376532481,1.0,0.0,0.0
1519,T,The first case of #WuhanCoronavirus has been confirmed in #hongkong https://t.co/P6A1ZoAX6E #ChinaVirus #WuhanPneumonia,3,https://twitter.com/youngposthk/status/1219960150229954561,0.0,0.0,1.0
1520,U,https://t.co/k0SF9hprYm : 2bdfe258-b8ac-47fb-a22e-451cc8369325,3,https://twitter.com/test5f1798/status/1228485533996699648,0.0,0.0,0.0
1521,T,China regulator says epidemic's impact on industry 'major' in February https://t.co/LCE9Np9y9q https://t.co/w5J2P7qcaC,4,https://twitter.com/AfricanPeacemag/status/1229625111331762177,0.0,0.0,0.0
1522,U,Plague inc players will understand   #coronavirus https://t.co/yhzpMyzh3Y,3,https://twitter.com/akabusby/status/1233711150568820737,1.0,0.0,2.0
1523,T,"Two staff from Lewisham hospital, south London, are now in isolation after coming into contact with the coronavirus patient, a Chinese national who recently arrived from China. https://t.co/lmZ0cTsUnY",2,https://twitter.com/bryanjamesUK/status/1228215512498241536,1.0,2.0,2.0
1524,T,LOOK | Infection prevention and control guidelines for patients with confirmed 2019 novel #coronavirus or patients under investigation (PUIs).  #DOH #coronavirusPH #LagingHandaNCoV https://t.co/44KV0AEhXQ,3,https://twitter.com/pnagovph/status/1225028632373948416,0.0,1.0,1.0
1525,U,Uber CEO: Coronavirus outbreak 'not material in any way' to our overall portfolio of businesses  https://t.co/DK5DxjqiFx,2,https://twitter.com/TechL0G/status/1225765567166124032,0.0,0.0,0.0
1527,T,"CDC is preparing for the 'likely' spread of coronavirus in the US, officials say https://t.co/cm9pRyVTcU    Do we have anyone left in the CDC who knows what the fuck they are doing",4,https://twitter.com/NikitaKitty/status/1231890231986708485,2.0,5.0,11.0
1528,T,Crypto Panic: Bitcoin Price Positively Reacts to Asia Stocks Crash amid Coronavirus https://t.co/Ua95cKrFzt ?? 1X2T Token Launch via? https://t.co/02Jo1tFKiP https://t.co/oKJ13iDDAW,4,https://twitter.com/CryptoTraderPro/status/1224290829537140736,0.0,0.0,0.0
1529,T,East London pls https://t.co/qfpyegyw4u,4,https://twitter.com/elhajos23/status/1227698164699934722,399.0,1298.0,2147.0
1530,T,Here's how Alibaba Cloud is empowering people amidst the coronavirus crisis.   yawyeo  alibaba_cloud  AlibabaGroup  #FoW2020  https://t.co/223jPZB1pO,3,https://twitter.com/YourStoryCo/status/1233965313584222208,0.0,2.0,8.0
1531,U,"A man coughs on a bus. The whole bus is looking at him.  Conductor: Do you have a coronavirus? Man: No, what are you? I have tuberculosis! Conductor: Well, thank God",3,https://twitter.com/lines_five/status/1225134992113709059,2.0,0.0,7.0
1533,T,Research in global health emergencies: ethical issues. A report by  Nuffbioethics  #nCoV  WHO  UNICEF  WHOGOARN  https://t.co/xTT2Sdw87h https://t.co/LG0TzqyeMF,3,https://twitter.com/J_RAlmeida/status/1222124688861794306,0.0,2.0,7.0
1534,T,Don   forget to use N95 mask https://t.co/W5RP2qhaWC https://t.co/dHPurBy3oe,4,https://twitter.com/NimmaSaritha/status/1221066972848250880,0.0,1.0,0.0
1535,T,UK to send another civilian aircraft to help Britons leave Wuhan https://t.co/oWJOnUu1Fv,2,https://twitter.com/dev_discourse/status/1224829418297794561,0.0,0.0,0.0
1536,T,"Coronavirus Update:  Africa takes precautions. --------------------------- Precautions are being taken in Africa to avoid further spread of the coronavirus, although there are currently no confirmed cases on the  ?https://t.co/cQl9pNiPKm",4,https://twitter.com/AtlantisCorpor1/status/1224957238864941058,0.0,0.0,0.0
1537,U,Jkylebass I believe this is just a trial.  Most likely not the deadliest virus they contain.  By releasing something like corona virus they can track its outcome and plan for the real deal when they chose to release,3,https://twitter.com/mattpage20/status/1224099697880633344,0.0,0.0,6.0
1538,U,true Malaysian hero?? https://t.co/2Nj1nFG543,2,https://twitter.com/ahmdsyazwan_/status/1225750457550659584,0.0,0.0,0.0
1539,U,"I got a refund for that itabag i ordered back in oct. there was a 2nd delay bc of the virus outbreak going on  maybe i'll be able to order that bag again some other time, it really was my fave bag for an eva/reberserk theme",3,https://twitter.com/jetblackprelude/status/1229937924931760129,0.0,0.0,0.0
1540,T,"Wuhan residents chant keep it up, Wuhan?out of their windows to boost ... https://t.co/lBJ1rQLWRf via  YouTube",2,https://twitter.com/rants_robin/status/1222223600188563459,0.0,0.0,0.0
1541,T,UK hit by widespread outbreak of Virus Hysteria. https://t.co/hjDX6FyqWn,2,https://twitter.com/HG54/status/1234792469478486016,0.0,2.0,4.0
1543,T,The way my blood boils reading all the incidents in this thread.. We are in 2020 and we still have to see and listen to these kind of people. Theyve got a skull and absolutely nothin on the inside. https://t.co/HWq65KN7Qh,3,https://twitter.com/army_twt_twt/status/1230166990632947713,0.0,0.0,0.0
1544,T,Charting the Global Economic Impact of the Coronavirus  https://t.co/JKNCQUUn5l,4,https://twitter.com/cestleiden/status/1225031468776165376,0.0,0.0,0.0
1546,T,Pelosi's 'Dirty Little Secret': She Held Back Coronavirus Funding Bill so DCCC Could Run Super Tuesday Ads Against GOP https://t.co/USdYBA85Ri,3,https://twitter.com/etsybay/status/1235332022652022785,0.0,0.0,0.0
1548,T,Be a righteous Chinese. Take your mask away. The #peoplesdaily advice back in Aug19.  #WuhanCoronavirus https://t.co/P4KqMCCSJW,4,https://twitter.com/imperan/status/1220043968005586945,26.0,4.0,7.0
1549,U,Child he named Mike Pence in charge of Coronavirus? He is NO Biden,4,https://twitter.com/BidenHarrisNov3/status/1232814311254495237,0.0,0.0,2.0
1550,T,Washington State: CDC confirms first case of coronavirus in U.S. #NationalNews #WashingtonState #HealthWatch https://t.co/pLrzNiUIaH https://t.co/EpA8VBe6KQ,2,https://twitter.com/MyArkLaMiss/status/1219952865629888512,0.0,0.0,0.0
1551,T,Best Non-Motorized Treadmill for Sale https://t.co/TZ4XC5nHEs Check out the best curved treadmills available to add to your home or commercial gym. Find The Best Deals On Curve Treadmill And Save Money. Best Deals #treadmill #Superfit-5060 #ntaifitness,4,https://twitter.com/NtaiFitness/status/1227491306718425089,0.0,0.0,0.0
1552,T,It coming https://t.co/JsGmlmyKwC,3,https://twitter.com/NFe065/status/1232814230723813376,0.0,0.0,0.0
1553,U,Does this mean the NHS is only going to get ?310 Million of it    EU money this week? https://t.co/vjf4Gy8C5Y,4,https://twitter.com/nialli/status/1225030495802732544,0.0,0.0,0.0
1554,U,lakeith fingernails are the original cause of coronavirus,3,https://twitter.com/shutupaida/status/1232729909501427712,3.0,27.0,419.0
1555,T,"As U.S. Preps For Coronavirus, Health Workers Question Safety Measures https://t.co/arU3CKwQCQ",4,https://twitter.com/jilevin/status/1232807297648381952,1.0,10.0,10.0
1557,U,Wdmc lmao. Them is priiiime gaming hours https://t.co/Ds2UUXwWyA,2,https://twitter.com/contologics/status/1225135004453343232,0.0,0.0,0.0
1558,T,This coronavirus shit Is getting out of hand?,3,https://twitter.com/KenzoSings/status/1234410488181727232,0.0,0.0,0.0
1559,U,"Not to be insensitive, but if you're infectrd with Corona virus you NEED to stay in the country you caught the virus from. Flying sick Americans home knowing they can infect everyone else is reckless",3,https://twitter.com/jillian_burkitt/status/1230961006677037056,0.0,0.0,0.0
1560,T,Factbox: Latest on the coronavirus spreading in China and beyond https://t.co/bdTuTTjSyA,4,https://twitter.com/thedextazlab/status/1222749800149536768,0.0,0.0,0.0
1561,T,raumatized ?Africans Stranded in China by Coronavirus Plead to be Brought?Home https://t.co/MJgKWXgrfo https://t.co/ZVbkCcgaYS,3,https://twitter.com/ReporteroCubano/status/1230866913330442240,0.0,0.0,0.0
1562,U,Who started the Coronavirus? Ask the DemocRATS,2,https://twitter.com/etacude9/status/1232416557067898882,0.0,1.0,2.0
1563,T,"As the Coronavirus spreads, so does misinformation SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #deathtoll #china #trump #IowaCaucusDisaster https://t.co/ToJ1vIxeGe",4,https://twitter.com/bitcoinconnect/status/1224855753430880262,0.0,0.0,0.0
1564,T,first case of #coronavirus in U.S. has been confirmed in Seattle; the mysterious contagious virus can spread from human to human and has killed 6 in Asia already https://t.co/LHALBQlXVF,4,https://twitter.com/siushi/status/1219805700274053122,0.0,1.0,1.0
1566,T,"Not the incessant lying or bullying.  Not kids in cages, Not mass deportations. Coronavirus is what they fear will harm his chances in 2020.  #OutOfTouch White House fears coronavirus could shape Trump's 2020 fortunes https://t.co/CT2Njjj4PM via  politico",3,https://twitter.com/small1ldy1/status/1231910357683228672,6.0,27.0,36.0
1567,T,Coronavirus live updates: World Health Organization declares global health emergency | National Post https://t.co/HqjFo9pwHh,4,https://twitter.com/rajivgera/status/1223044800783450112,0.0,0.0,0.0
1568,T,MaryiamGani  EmmmaHam  KaitMarieox  Joelpatrick1776  realDonaldTrump Here is the actual CDC report generated by the study. Feel free to read it and actually learn something. https://t.co/Frc9qDmTz1,3,https://twitter.com/JohnRHopkinsJr/status/1230023883119456256,1.0,0.0,0.0
1570,T,First confirmed cases in Liechtenstein &amp; Poland as number of cases continues to rise notably across Europe.   #Covid_19 #CoronaOutbreak #coronavirusuk https://t.co/7ceiikW44g,4,https://twitter.com/Off_CoV19_2020/status/1235116585083211776,2.0,2.0,6.0
1571,T,238 Indonesians from China arrive in Natuna Island to be quarantined for the next 14 days https://t.co/Ogcfg2j0u2,3,https://twitter.com/luis_elopez/status/1224037204193873921,0.0,0.0,0.0
1572,T,Daily update on #COVID ?9  from Dr. Campbell  https://t.co/jbPwjlHkdr,4,https://twitter.com/Corinna_Barnard/status/1235417049477853189,0.0,0.0,0.0
1574,T,Facebook fights spread of misinformation about virus online https://t.co/HdyQjRuKnW #coronavirus #media #technology,4,https://twitter.com/nymanmedia/status/1223568039456563200,0.0,0.0,0.0
1575,U,thank god corona virus doesn   have a twt acc bc it would definitely had came for that social 50 spot of bts,3,https://twitter.com/bubbIykoo/status/1235656660716118016,0.0,1.0,3.0
1577,U,I THINK THIS IS TRUE!!??????  BATS ARE GOOD &amp; NECESSARY!!??????Here    How Scientists Think Coronavirus Spreads from Bats to Humans https://t.co/CRjePwObDa,3,https://twitter.com/KPAX61/status/1228538001048903680,0.0,0.0,0.0
1578,T,"6,000 people aboard a cruise ship in Italy are to remain on board after one passenger began exhibiting symptoms of the #coronavirus. https://t.co/bFtlOmevAY",3,https://twitter.com/KTNV/status/1222890180341710849,0.0,5.0,6.0
1579,T,Y   ll know there    multiple strains of the corona virus right? This didn   develop overnight https://t.co/wzqHcf01BR,2,https://twitter.com/ruthafur7/status/1223326293623631872,0.0,0.0,0.0
1580,T,Sad News https://t.co/r46XrdcmmP,3,https://twitter.com/AmirUnus1/status/1225612667328565249,1766.0,3774.0,12735.0
1582,T,#coronavirus | About | Symptoms and Diagnosis | CDC https://t.co/3nh4Qb38OE via  CDCgov,3,https://twitter.com/healtheblog/status/1220175065645404160,0.0,0.0,0.0
1585,T,"European Muslim News is out! https://t.co/Y6KMZxYJhi Stories via  elmessaoudiaziz, #azizelmessaoudi  rafiazakaria #coronavirus #nhprimary",4,https://twitter.com/Worldmuslimnews/status/1227398222273843200,0.0,0.0,0.0
1588,T,"Just in: #MTR suspends the sell of high speed rail tickets to #Wuhan amid ongoing outbreak of #WuhanCoronavirus, but trains between #HongKong and the virus-hit city remains normal",3,https://twitter.com/timmysung/status/1220176669215879169,5.0,68.0,62.0
1589,T,Philippine health officials have confirmed the first case of the new #coronavirus in the country.  https://t.co/cQreBwRQFp,3,https://twitter.com/AlArabiya_Eng/status/1222882091408547842,1.0,6.0,7.0
1590,U,So Ia seeing that African blood can resist the coronavirus. Can i get a halleluYER?,3,https://twitter.com/suesamson87/status/1229138968182169601,0.0,0.0,1.0
1591,T,Coronavirus COVID-19 map. Interesting  https://t.co/EWid44Qlpr,4,https://twitter.com/JoeRoybal4/status/1235946108305788929,0.0,0.0,0.0
1593,T,Just how contagious is the?coronavirus https://t.co/6jj30vFdHU,3,https://twitter.com/besuccesswisdom/status/1228494626853707776,0.0,0.0,0.0
1595,T,"Praying for everyone's safety and can't get the images of our homeless brothers and sisters, the refugees, the captives, those in concentration camps, etc. out of my head. Make sure as we pray, that we pray for EVERYONE. https://t.co/ZKa354dbUG",3,https://twitter.com/omarsuleiman504/status/1237919897419644928,8.0,337.0,1082.0
1597,T,UPDATE: China reports major drop in new virus cases; 143 new deaths https://t.co/ccrrEdP40F,2,https://twitter.com/TALK1370/status/1228494642703994880,0.0,0.0,0.0
1598,T,Death toll from Wuhan coronavirus tops 100 as infection rate accelerates - CNN https://t.co/bv1B96ZAGj https://t.co/AtiM3pI04f,4,https://twitter.com/drnoahross/status/1222112723497996289,0.0,0.0,0.0
1599,T,Ciara Postpones Fort Hood Show Over Coronavirus Concerns https://t.co/pvCMhkRmTF,4,https://twitter.com/mykiss1031/status/1237043825341759489,0.0,0.0,0.0
1600,T,"The United States is closing the gap with China as top exporter of cultural goods, according to  UNESCOstat data.   ?See our global database at: https://t.co/8142JwPmIl https://t.co/QqTZfUaPTQ",3,https://twitter.com/UNESCOstat/status/1223320414098771970,0.0,1.0,1.0
1607,U,"Hey Wuhan, China. And more precisely the death lab where this bioweapon was created to extinguish humanity: Fuck you. ?? #CoronavirusPandemic",3,https://twitter.com/Beethovenlover5/status/1238093101400494080,1.0,4.0,9.0
1609,U,"Bill Gardner, 2 March 2020  ...Bank of England spokesman said: ""Like any other surface that large numbers of people come into contact with, notes can carry bacteria or viruses. ... ""  https://t.co/WUdfnuBPQK",4,https://twitter.com/EvenEzra/status/1235505593768607744,0.0,0.0,0.0
1610,U,Coronavirus vs. Flu Virus: Which Is Deadlier?: Is the novel coronavirus deadlier than this year  flu season? Read on to find out. https://t.co/WHRlP55FKS https://t.co/DCadvo11q6,4,https://twitter.com/AEMUEM/status/1230085506345492481,0.0,0.0,0.0
1611,U,"SF Fed President Mary Daly on  CNBC: Coronavirus ""still a minimal impact"" on regional and national economy  ""I am not looking for this to do anything material to our economy""",3,https://twitter.com/bcheungz/status/1225137752511078402,4.0,9.0,5.0
1613,T,"The new coronavirus is in the same family of viruses as SARS, MERS and the common cold.  What to know about the virus and its symptoms: https://t.co/UUrLlwLuwT https://t.co/ouR8zPuoRf",3,https://twitter.com/ABC/status/1223680498335191040,39.0,128.0,172.0
1614,T,"2 Japanese citizens evacuated frm Wuhan hv been diagnosed with coronavirus infection after initially testing negative, Jpn health ministry said on Tue.  https://t.co/P5rnfPqpwF",3,https://twitter.com/irinamow/status/1227490387662491653,0.0,0.0,0.0
1615,T,hahahahaomg that cat so cuteeeeeee kesian kucing tu?? https://t.co/rX63dTtm98,3,https://twitter.com/dancerzxc15_/status/1227931334472949760,14.0,2579.0,2663.0
1616,U,"#WhatWouldJulianSay  China expels 3 of Rupert Murdoch's 'Wall Street Journal' stenographers, citing racist headline 鈫? https://t.co/ZLgRGThAec  https://t.co/Ns31cf4EXg   #FREEAssange",3,https://twitter.com/GraffitiExpert/status/1231162435165310981,0.0,2.0,0.0
1617,T,Huatai and American update on current nCoV maritime situation in China - https://t.co/mUOIkbVdru,3,https://twitter.com/InsMarineNews/status/1227528652147056640,0.0,0.0,1.0
1619,T,Indeed the world needs  vaccines soon.  #coronavirus #coronavirusoutbreak #Coronaviruspandemic https://t.co/rZNDK8oWLX,2,https://twitter.com/thewanderborn/status/1228444201895022592,120.0,280.0,467.0
1623,T,The Virus Is Interrupting Supply Chains From Watches to Lobsters https://t.co/v2AwRVuVZT,3,https://twitter.com/shehzadyounis/status/1231301244301406208,0.0,0.0,0.0
1624,T,"There are no confirmed cases of #coronavirus in Colorado, but this press conference is about prevention",3,https://twitter.com/MeganHilerTV/status/1235621630304378880,1.0,0.0,2.0
1627,T,aaaaaaaaAAAAAAAAAAAAAA it had to hit while I was on spring break https://t.co/W9IJeCinSa,2,https://twitter.com/ZuriRashad/status/1235767951418159104,64.0,740.0,800.0
1628,U,This is misleading rona we know suspected https://t.co/5kQGUKYBdo,3,https://twitter.com/kholection/status/1224038046976434177,1.0,0.0,0.0
1629,U,Karma is indeed a bitch. https://t.co/kMy0pni2KK,3,https://twitter.com/RagingPachyderm/status/1236801239616110593,4.0,2.0,12.0
1632,T,Action shot pipetting ?????? https://t.co/AHZaZYFojv,2,https://twitter.com/dcondie/status/1230230272043601922,1.0,0.0,5.0
1633,U,Want to stop having people freak out about Coronavirus? Have employers threat to stop signing paychecks. #WhatCoronaVirus,2,https://twitter.com/RealPootie/status/1233851124895096839,0.0,0.0,0.0
1634,T,This account approves this way of giving back to the community https://t.co/wOgXNAs75Z,3,https://twitter.com/jgeyser/status/1232913662685388800,0.0,0.0,1.0
1636,T,Lou Dobbs Grills HHS Sec Alex Azar on Coronavirus  andemic ?    Don't Want to Play Games With You ?#SmartNews  https://t.co/cdJYrvvKE6,3,https://twitter.com/Megresistor/status/1234795008277958656,0.0,0.0,1.0
1637,T,"Bollywood Gupshup,Coronavirus-Infected People on Grand Princess Doing Well, Chief Medical Officer Says https://t.co/w4uTF6RdOq",4,https://twitter.com/Rehan63409910/status/1236490710901194753,0.0,0.0,0.0
1638,U,"""yes, we know they have spent your whole life and decades beforehand doing everything within their power to screw people of your generation over, but it's really important that you don't reciprocate, for some reason"" https://t.co/t50CFjW1Gl",3,https://twitter.com/johnb78/status/1236190609649446912,113.0,594.0,2437.0
1640,T,The EU revealed its digital strategy to take on the US and China in data and artificial intelligence https://t.co/xSHXi48LC3,3,https://twitter.com/TheDailySeeker/status/1230124903719997440,0.0,0.0,0.0
1641,T,Florida Health Officials Working to Confirm First Reported Case of Coronavirus in the State  ?NBC 6 South?Florida https://t.co/PSZdZZYYcC https://t.co/OyvTZEuev6,4,https://twitter.com/KnowUSA1/status/1234344739735994368,0.0,0.0,0.0
1642,U,"Coronavirus Could Survive on Surfaces for Nine Days - Alibaba, Aliexpress Shipping Update-The Bizcrush #008 https://t.co/XSwfA4a93b https://t.co/BewfElwdVP",4,https://twitter.com/KennethHolland/status/1234133881722474496,0.0,1.0,0.0
1645,U,Loony conmen using use mass hysteria for profit.   #PhoreinMeinAisaNahinHotaHai https://t.co/gtX6JTVwvN,3,https://twitter.com/AgentSaffron/status/1237819029081001985,5.0,1.0,24.0
1647,U,Jeff Bezos would donate like  $14 though lol https://t.co/nXCpzSlfM3,3,https://twitter.com/KayamroMuayThai/status/1223671923579768833,0.0,0.0,0.0
1648,T,"#NoMeat_NoCoronaVirus Many diseases have to be faced due to intoxication such as meat diet and alcohol etc. Just like in the world today, China is battling cancer and the corona virus. https://t.co/FhlccvcH5z",3,https://twitter.com/manojdaas10/status/1223845125484249088,0.0,0.0,0.0
1652,T,bc that shit happened in china so it don't effect us tf https://t.co/GGYm0hCc5U,4,https://twitter.com/Jace_markham/status/1230316576303468544,0.0,0.0,0.0
1653,U,Just made me smile ! Did no one think of the poor driver and his health ! https://t.co/mRzdwn9mz7,3,https://twitter.com/EdwardDonne/status/1223568311583232002,18.0,185.0,586.0
1655,T,Scientists Predict Wuhan's Virus Outbreak Will Get Much Worse | WIRE https://t.co/g9SIepdMQp,3,https://twitter.com/charlimithinks/status/1221434986047426565,0.0,0.0,0.0
1657,U,Hope it's better than the Iowa caucus app? https://t.co/dE6PazRvlZ,3,https://twitter.com/MsMelChen/status/1227441531327569920,32.0,110.0,323.0
1659,U,Unintended Consequences: Did Trump Just Give the Middle East to China and Russia? https://t.co/zoKWN6Mg3a,2,https://twitter.com/2020eScribbles/status/1234057348341280769,1.0,0.0,0.0
1660,T,"Coronavirus Live Updates: An American Dies of the Virus in Wuhan, China - The New York Times | https://t.co/eS7FRXBzaa",4,https://twitter.com/newsakazoo/status/1226060633139040258,0.0,0.0,0.0
1661,T,CDC confirms first possible community transmission of coronavirus in US via  BERKELEYJR &amp;  DAWN_KOPECKI https://t.co/YZL0cDQmPP,4,https://twitter.com/MichaelConsidi6/status/1232920245620412416,0.0,0.0,2.0
1663,T,Baby tests positive for coronavirus hours after birth https://t.co/Srl5vB9KQB,4,https://twitter.com/MSNAustralia/status/1225138143659081729,0.0,0.0,0.0
1665,U,Virus-hit Wuhan has two laboratories linked to Chinese bio-warfare program https://t.co/X9o2UX2I2M,2,https://twitter.com/silviunic12/status/1222230176005750784,0.0,0.0,0.0
1666,U,"Lol, Sihyeon mad at the corona virus because she can't meet forever",3,https://twitter.com/Punched_/status/1225456803330150400,0.0,0.0,0.0
1667,U,"With the corona virus, the Hong Kong protest disappeared Intentionally or coincidentally? Never doubt anything from socialism communism dictatorships ?",2,https://twitter.com/Mane68Mom/status/1232002285531734017,0.0,0.0,0.0
1668,T,Ghana's response to coronavirus very poor  ?Coalition of NGOs in Health - https://t.co/tIWZVwFK06 https://t.co/LbJmH5K1Ee,3,https://twitter.com/Adomonline/status/1222221843333111808,2.0,3.0,23.0
1669,T,South Korea becomes most infected country outside China for coronavirus as cases spike  https://t.co/LJBXaIMAjp,3,https://twitter.com/DodgerDoomzDay/status/1230799019384983553,0.0,0.0,0.0
1672,T,Trump Has Sabotaged America's Response to the Coronavirus Pandemic https://t.co/1AIcsdZsWh,2,https://twitter.com/nutusf/status/1231013890596560896,0.0,0.0,0.0
1673,T,"US confirms 53 coronavirus cases, including evacuated cruise passengers https://t.co/5V6vLezV78 https://t.co/0Kvn4daL11",2,https://twitter.com/sixzik/status/1232072898854125568,0.0,0.0,0.0
1676,T,CANADA FX DEBT-Canadian dollar steadies near 2-month low as China adds liquidity - Reuters: https://t.co/Ge32UFjAqA via  GlobalFX  ReutersUK #forex,4,https://twitter.com/shatzakis/status/1226059142277877761,0.0,0.0,0.0
1677,T,China food market at centre of virus outbreak sold koalas https://t.co/AWYsKNA9SF,4,https://twitter.com/MSNAustralia/status/1220423253262524419,0.0,0.0,0.0
1679,U,China's Silent Factories Fuel Workers' Fears of Virus https://t.co/k2KeclcQJB,4,https://twitter.com/rooms_data/status/1227163373625724928,0.0,0.0,0.0
1680,T,"Coronavirus: SF hotels, restaurants see slowdown as Chinese tourists?dwindle https://t.co/54VJWKXOdv https://t.co/bmCjqBKvgy",4,https://twitter.com/KnowUSA1/status/1225495922697756673,0.0,0.0,0.0
1687,U,Those people should go to jail! https://t.co/CTSqK1KNFO,3,https://twitter.com/LomeliMariaaa/status/1230317973480431616,2.0,2.0,10.0
1689,T,Coronavirus impact: Indian steel sector on high alert https://t.co/Wt9qsQ503N,4,https://twitter.com/CrweWorld/status/1227125199243370496,0.0,0.0,0.0
1690,U,#Cypriots Up in #Arms over Plans for #Coronavirus Quarantine Area https://t.co/OGWlcXEa7W https://t.co/xYMsxjsOxk,3,https://twitter.com/NationalHerald/status/1230532382849208320,0.0,1.0,2.0
1691,T,CoronaVirus Timeline Of Events https://t.co/pAplj7o2Pg via  YouTube,4,https://twitter.com/actor_mack/status/1223988245605834752,0.0,0.0,0.0
1692,T,This is a great thread regarding what's known about the 2019 #WuhanCoronovirus ! #nCoV #nCoV2019 #IDtwitter #MedEd https://t.co/oUby8kRkVA,3,https://twitter.com/drdavidwjg/status/1220888741159395328,0.0,3.0,6.0
1694,U,"I hope this isn't true, but we know China's censors and authoritarian approach make it harder to trust their official statements and counts. https://t.co/6TgmPQDyVt",3,https://twitter.com/Silversworth/status/1224466026986754048,0.0,0.0,0.0
1695,U,Chinese officials at outbreak epicenter to add back previously confirmed cases to tally #Coronavirustruth #coronavirus #COVID19 #CoronavirusOutbreak #coronaviruschina   https://t.co/norSFSibzx,4,https://twitter.com/samehelbarqy/status/1230866480641773570,0.0,1.0,1.0
1696,U,Terms of Trade: Hong Kong exports limped into the teeth of the China virus storm https://t.co/kl2PiZfi94,3,https://twitter.com/BloombergAU/status/1232308901506420736,0.0,0.0,0.0
1698,U,It is almost like no one at all has been talking about this... https://t.co/FZJKGdICKn,3,https://twitter.com/11Llotus/status/1227597132573609985,1.0,6.0,10.0
1699,U,"All Japanese (Nihon-jin) are Chinese as well. If humxnity started in Southern Africa ??, Japanese must have passed through China to reach the Japanese islands. There is a reason Japanese Kanji are Chinese characters",2,https://twitter.com/aki_miake/status/1224001642330193922,0.0,0.0,0.0
